ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
51-10319-A001,"IC, Touch, Holtek BS812A-1 12 weeks",CHU101,"BS812A-1 6STO23 T&R",HOL501,"Holtek",2,0.155000000000000000,0.190113,0.155896,,98,ELANSR,272.000000
51-10320-A001,"IC, DualBuffer Non-Invert Open Drain,NL27WZ07, SC-70-6",AVN100,"NL27WZ07DFT2G",,,5,0.035670000000000000,0.043000,0.040679,,0,ELANSR,543.000000
51-10321-A001,"Gate Dual OR 2IN, NL27WZ32,US8",FUT100,"NL27WZ32USG",,,3,0.072800000000000000,0.115000,0.091453,,0,ELANSR,1297.000000
51-10322-00X1,"SOM ELAN EXPANSION MODULE V1 RoHS",,"",,,0,0.000000000000000000,0.000000,0.000000,,0,ELANSR,0.000000
51-10323-A001,"IC ATSAMD21E17A USB 128K SMT TQFP-32 RoHS",MIC101,"ATSAMD21E17A-AUT",,,1,1.690000000000000000,1.690000,1.703645,,0,ELANSR,1084.000000
51-10324-A001,"IC uC ATSAMD10C13A-SSNT SOIC-14 RoHS",MIC101,"ATSAMD10C13A-SSNT",MIC500,"Microchip Technology",1,1.180000000000000000,0.940000,1.046588,,0,ELANSR,200.000000
51-10325-A001,"RC FILTER SNUF6401MNTG1 100OHM 17pF 12VFDFN RoHS",DIG100,"SNUF6401MNT1G",ONS500,"On Semiconductor",1,0.122000000000000000,0.098300,0.108924,,0,ELANSR,9983.000000
51-10327-A001,"IC_74HC04_INVERTER_6CH_SOIC14_RoHS",DIG100,"SN74HC04DR",TEX500,"Texas Instruments",4,0.119580000000000000,0.078687,0.114695,,0,ELANSR,209.000000
51-10328-A001,"IC 74LV1T34 BUFFER LEVEL SHIFT SOT-23-5 RoHS",DIG100,"SN74LV1T34DBVR",TEX500,"Texas Instruments",1,0.098000000000000000,0.098000,0.098000,,0,ELANSR,0.000000
51-10328-B001,"6 wks IC 74LV1T04 BUFFER LEVEL SHIFT INVERTING SOT-23-5 RoHS",ROC100,"74HCT1G04GV,125",NEX501,"Nexperia (NXP)",3,0.077800000000000000,0.049258,0.059965,,0,ELANSR,14936.000000
51-10329-A001,"IC 74LV1T126 BUFFER LEVEL SHIFT W ENABLE SOT-23-5 RoHS",DIG100,"SN74LV1T126DBVR",TEX500,"Texas Instruments",1,0.142000000000000000,0.143709,0.143709,,0,ELANSR,762.000000
51-10329-B001,"IC 74LV1T125 BUFF LEVELSHIFT W ENABLE LOWSOT-23-5RoHS",DIG100,"SN74LV1T125DBVR",TEX500,"Texas Instruments",1,0.139000000000000000,0.155192,0.076824,,0,ELANSR,27835.000000
51-10329-B002,"IC 74LV1T125 BUFF LEVELSHIFT W ENABLE LOW SC70-5 RoHS",DIG100,"SN74LV1T125DCKR",TEX500,"Texas Instruments",1,0.038500000000000000,0.000000,0.114000,,0,ELANSR,9.000000
51-10331-A001,"Do not order IC MTCH101 CAPSENSE 6PIN SMT RoHS",MIC101,"MTCH101T-I/OT",MIC500,"Microchip Technology",1,0.350000000000000000,0.350000,0.350501,,60,ELANSR,8427.000000
51-10332-12A0,"IC AOZ2255LQI-30 DC/DC CONV 22PowerTFQFN RoHS",DIG100,"AOZ2255LQI-30",ALP500,"Alpha & Omega Semiconductor Inc.",1,0.582000000000000000,0.582000,0.582000,,0,ELANSR,0.000000
51-10333-A001,"IC TFT BIAS PS MAX20067 32TQFN RoHS",DIG100,"MAX20067GTJ/V+T",MAX500,"Maxim",2,1.540000000000000000,1.540000,1.540000,,0,ELANSR,0.000000
51-10334-A001,"IC RGB TO LVDS DRIVER SERIALIZER 56TSSOP RoHS",DIG100,"SN75LVDS83ADGGR",TEX500,"Texas Instruments",1,2.772000000000000000,2.772000,2.772000,,0,ELANSR,0.000000
51-10335-A001,"IC OPTO TLP2703 PHOTODARL 5KVRMS 6SOIC NON VDE RoHS",MOU100,"TLP2703(TP,E",,,1,0.575000000000000000,0.575000,0.575000,,0,ELANSR,583.000000
51-10336-A001,"ADC IC ADS7870EA/1K DAS 12BIT 52kS 28SSOP RoHS",TEX100,"ADS7870EA/1K",,,1,8.367200000000000000,8.367200,8.494174,,0,ELANSR,0.000000
51-10337-B50N,"MOD TELIT BLUEMOD+S50 BLE 5.0 RoHS",SYM100,"BE890D3S152T0I1000",SYM500,"Symmetry Electronics",1,4.300000000000000000,4.300000,4.300000,,350,ELANSR,4.000000
51-10338-A001,"IC TLV9102IDR SM DUAL OPAMP 8SOIC",TEX100,"TLV9102IDR",TEX500,"Texas Instruments",1,0.423000000000000000,0.437221,0.427638,,0,ELANSR,3032.000000
51-10339-A001,"IC uC ATTINY824 SOIC-14 RoHS",MIC101,"ATTINY824-SSUR",MIC500,"Microchip Technology",4,0.705000000000000000,0.705000,0.705000,,0,ELANSR,2769.000000
51-10340-A001,"IC TLV333IDR SMT SINGLE OP AMP SOIC8 RoHS",MOU100,"TLV333IDR",TI500,"Texas Instruments",1,0.729000000000000000,0.729000,0.729000,,0,ELANSR,4587.000000
51-10341-A001,"IC H11A1-X007T OPTO ACDC TRANSISTOR ACDC 6 SMD RoHS",AVN100,"H11AA4SR2VM",,,4,0.423880000000000000,0.214400,0.250567,,0,ELANSR,68.000000
51-10341-B001,"IC VDE OPTO ACDC TRANSISTOR ACDC 4SMD EXT RoHS",DIG100,"VOL628A-2X001T",VIS500,"Vishay ",1,0.199000000000000000,0.237594,0.205446,,0,ELANSR,10527.000000
51-10342-A001,"IC uC ATSAME54P20A TQFP128 RoHS",DIG100,"ATSAME54P20A-AUT",MIC500,"Microchip Technology",1,8.825200000000000000,7.581039,7.581039,,0,ELANSR,5.000000
51-10342-B001,"uC ATSAMD51P19A TQFP128 RoHS",DIG100,"ATSAMD51P19A-AUT",MIC500,"Microchip Technology",1,2.860000000000000000,5.730030,3.237203,,0,ELANSR,1503.000000
51-10343-A001,"IC MCP1501 SO8 PRECISION VOLTAGE REGULATOR 3.3V ROHS",MIC101,"MCP1501T-33E/SN",MIC500,"Microchip Technology",1,0.705000000000000000,0.705000,0.705000,,0,ELANSR,1933.000000
51-10344-A001,"LTB Jan 22 IC NCP5500LDOREGLINEAR3.3V 500MA DPAK-5 RoHS",DIG100,"NCP5500DT33RKG",ONS500,"On Semiconductor",1,1.740000000000000000,1.107130,1.107130,,0,ELANSR,502.000000
51-10345-A001,"IC ISL83485 TRANSCEIVER HALF RS485 3.3V 8-SOIC RoHS",DIG100,"ISL83485IBZ-T7A",REN500,"Renesas",1,2.700000000000000000,1.358711,1.358711,,0,ELANSR,71.000000
51-10346-A001,"IC INA300 OVERCURRENT COMPARATOR 10-VSSOP RoHS",DIG100,"INA300AIDGST",,,2,0.981000000000000000,0.981000,0.981000,,0,ELANSR,0.000000
51-10346-A002,"IC INA300 OVERCURRENT COMPARATOR 10-WSON RoHS",DIG100,"INA300AIDSQT",TI500,"Texas Instruments",2,5.400000000000000000,4.146738,4.146738,,0,ELANSR,948.000000
51-10347-A001,"IC STM32F373VBT6 100-LQFP RoHS 128K Flash",DIG100,"STM32F373VBT6",SMT500,"ST Micro Electronics",1,6.116000000000000000,6.116000,6.079103,,0,ELANSR,270.000000
51-10347-A002,"IC STM32F373V8T6 100-LQFP RoHS  64K Flash",MOU100,"STM32F373V8T6",STM500,"ST Micro Electronics",1,6.440000000000000000,6.440000,6.440000,,0,ELANSR,0.000000
51-10347-A003,"IC STM32F373VCT6 100-LQFP RoHS  256K Flash",DIG100,"STM32F373VCT6",STM500,"ST Micro Electronics",1,6.066000000000000000,6.066000,6.066000,,0,ELANSR,267.000000
51-10348-2V70,"IC VOLT SUPERVISOR 2.7V SINGLE CH 5-TSOP RoHS",DIG100,"NCP301LSN27T1G",ONS500,"On Semiconductor",1,0.950000000000000000,0.444387,0.444387,,0,ELANSR,2721.000000
51-10349-A001,"IC MULTIPLEXER 8bit 16-TSSOP RoHS",DIG100,"74HC151PW,112",NEX500,"Nexperia USA Inc.",4,0.265000000000000000,0.265000,0.274360,,0,ELANSR,162.000000
51-10351-A001,"POWER SWITCH N-CH 42V 10A SELF PROTECTED DPAK RoHS",DIG100,"NCV8408BDTRKG",ONS500,"On Semiconductor",2,0.786000000000000000,0.560208,0.560208,,0,ELANSR,356.000000
51-10352-A001,"IC INVERT SCHMITT TRIGGER 2CH 2INP SC88 RoHS",DIG100,"NC7WZ14P6X",ONS500,"On Semiconductor",5,0.045000000000000000,0.045000,0.045000,,0,ELANSR,610.000000
51-10352-B001,"IC 74LVC2G17 BUFFER SOT-23-6 RoHS",DIG100,"SN74LVC2G17DBVR",TEX500,"Texas Instruments",2,0.042100000000000000,0.000000,0.069346,,0,ELANSR,1276.000000
51-10353-A001,"LED CONTROLLER 24OUT 32mA PWM 40-HVQFN RoHS",DIG100,"PCA9957HNMP",NXP500,"NXP Semiconductors",1,1.782100000000000000,1.782100,1.930225,,0,ELANSR,19.000000
51-10354-A001,"POWER SWITCH 4-ARRAY N-CH 1.25A HSOP16-P-300-1.00 RoHS",DIG100,"TBD62064AFG,EL",TOS500,"Toshiba Semiconductor",2,0.786000000000000000,0.786000,0.788612,,0,ELANSR,671.000000
51-10355-B001,"DIGITAL SWITCH 1CH SPST 900mOhm SOT-23-5 RoHS",DIG100,"TS5A3166DBVR",TEX500,"Texas Instruments",1,0.126000000000000000,0.127206,0.127206,,0,ELANSR,3062.000000
51-10356-A001,"LED DVR 1.4A PWM BKLGT TSOT23-6 RoHS",FUT100,"AP3031KTR-G1",DIO501,"Diodes Inc",2,0.090940000000000000,0.138000,0.103323,,0,ELANSR,2001.000000
51-10357-A001,"TH AC/DC CONV 5V 3W RoHS",TTI100,"BAC05S05DC",MUR500,"Murata",3,7.740000000000000000,8.125353,7.740576,,98,ELANSR,384.000000
51-10359-A001,"IC MC33272A SMT DUAL OP AMP 8-SOIC RoHS",FUT100,"MC33272ADR2G",ONS500,"On Semiconductor",1,0.022000000000000000,0.089161,0.089161,,0,ELANSR,953.000000
51-10360-A001,"IC uC STM8S005K6T6C LQFP32 RoHS 15 weeks",AVN100,"STM8S005K6T6C",SMT500,"ST Micro Electronics",2,0.991000000000000000,0.998811,0.998811,,0,ELANSR,1662.000000
51-10361-A001,"IC ADC 16BIT SIGMA-DELTA 10VSSOP RoHS",TEX100," ADS1118IDGSR",,,2,4.224000000000000000,1.928859,2.094902,,0,ELANSR,841.000000
51-10361-B001,"IC ADC 16BIT SIGMA-DELTA 10VSSOP I2C RoHS",DIG100,"ADS1115IDGSR",TEX500,"Texas Instruments",1,0.589300000000000000,0.000000,0.928350,,0,ELANSR,480.000000
51-10362-A001,"IC I/O EXPANDER I2C 16B 24TSSOP RoHS",DIG100,"TCA9555PWR",TEX500,"Texas Instruments",3,0.734000000000000000,0.544964,0.591801,,0,ELANSR,6631.000000
51-10363-A001,"IC OPTOISOLATOR 3.75KV TRANS 4-SOP LTV-354T RoHS",FUT100,"LTV-354T",LIT500,"Lite On Electronics",2,0.103000000000000000,0.134076,0.104055,,0,ELANSR,6758.000000
51-10364-A001,"IC uC NXP FS32K144HAT0MLLT 512KB Flash 100LQFP RoHS",FUT100," FS32K144HAT0MLLT",,,1,6.207290000000000000,4.680000,6.186378,,0,ELANSR,133.000000
51-10365-A001,"IC, FRAM, CY15B016Q-SXET,16k,SPI,3.3V SOIC8, RoHS",DIG100,"CY15B016Q-SXET",CYP500,"Cypress Semiconductor",2,1.990000000000000000,1.358888,1.390154,,0,ELANSR,30.000000
51-10366-A001,"IC, RS232, ST232BTR, 2DRV,2RCV,5V, 16TSSOP, RoHS",DIG100,"ST232BTR",ST500,"ST Micro Electronics",1,0.511120000000000000,0.764585,0.513022,,0,ELANSR,603.000000
51-10367-A001,"24 wks!! IC, CAN, TJA1046VTKZ, Dual, 5V,14HVSON, RoHS",DIG100,"NCV7446MW0R2G",ONS500,"On Semiconductor",2,1.104900000000000000,1.262738,1.100476,,0,ELANSR,339.000000
51-10367-B001,"CAN FDCAN TCAN1044VDDFR TSOT-23-8 RoHS",DIG100,"TCAN1044VDDFR",TEX500,"Texas Instruments",1,0.587000000000000000,0.587000,0.587000,,0,ELANSR,100.000000
51-10368-A001,"IC, DC to DC Module,17Vin, 0.9 to 6Vout, 8uSIL, RoHS",TEX100,"TPS82140SILR",,,1,2.515840000000000000,2.936100,2.513725,,0,ELANSR,23.000000
51-10369-A001,"IC,  MUX/DEMUX, MC14051BDTR2G, 8X1, 16TSSOP",FUT100,"MC14051BDTR2G",ONS500,"On Semiconductor",1,0.334000000000000000,0.318680,0.334106,,0,ELANSR,1028.000000
51-10370-A001,"IC BUF NON-INVERT, SN74LV4T125PWR, 4CH, 5.5V 14TSSOP RoHS",DIG100,"SN74LV4T125PWR",TEX500,"Texas Instruments",2,0.343000000000000000,0.232604,0.337694,,0,ELANSR,716.000000
51-10371-A001,"IC PWR DRIVER, TPL7407LAPWR, 7 N-CHAN, 16TSSOP",DIG100,"TPL7407LAPWR",TEX500,"Texas Instruments",1,0.221530000000000000,0.585336,0.206272,,0,ELANSR,59.000000
51-10372-A001,"IC, LOAD SWITCH,TBD62783AFG, 8CH Source, 0.5A 18SOP 34 weeks",TTI100,"TBD62783AFG,EL",TOS501,"Toshiba Semiconductor",2,1.760000000000000000,0.665368,1.056859,,0,ELANSR,25.000000
51-10373-A001,"IC, V REG LIN, MCP1703T-3302E/CB, 3.3V 250MA SOT23A-3",MIC101,"MCP1703T-3302E/CB",MIC500,"Microchip Technology",1,0.370000000000000000,0.545279,0.371582,,0,ELANSR,2030.000000
51-10374-A001,"IC MCU FS32K144HAT0MMHT 32B 512KB FLASH 100MAP BGA",AVN100,"FS32K144HAT0MMHT",NXP500,"NXP Semiconductors",1,23.570000000000000000,23.570000,23.570000,,0,ELANSR,0.000000
51-10375-A001,"IC RS485  SN75176BD 5V 8-SOIC RoHS",DIG100,"SN75176BDR",,,2,0.387000000000000000,0.152029,0.394147,,0,ELANSR,2171.000000
51-10376-A001,"IC LM358 SMT DUAL OPAMP GP 1.1MHZ 8SO 125C RoHS",AVN100,"LM358DT",STM500,"ST Micro Electronics",1,0.051510000000000000,0.065900,0.055135,,0,ELANSR,1194.000000
51-10378-A001,"uC_STM32H743ZIT6_144LQFP_RoHS 17 wks!",SHE107,"STM32H743ZIT6",STM500,"ST Micro Electronics",1,8.250000000000000000,7.718600,4.766648,,119,ELANSR,949.000000
51-10378-B002,"uC_STM32H745XIH6_240TFBGA25_RoHS",DIG100,"STM32H745XIH6",STM500,"ST Micro Electronics",1,13.950000000000000000,13.950000,13.950000,,0,ELANSR,0.000000
51-10379-A001,"IC DUAL USB SW 0.5A 8SOIC RoHS",DIG100,"SP2526A-2EN-L/TR",MAX500,"Max Linear",1,0.515000000000000000,0.515000,0.515000,,0,ELANSR,68.000000
51-10380-A001,"IC DRVR 7 SEGMNT 8 DIGIT 24SOIC",DIG100,"MAX7221CWG+T",MAX500,"Maxim",1,6.578000000000000000,6.578000,6.578000,,0,ELANSR,0.000000
51-10381-A001,"IC MCU 8BIT 60KB FLASH 44LQFP",AVN100,"MC9S08JM60CLDR",,,2,5.400000000000000000,5.418059,5.410361,,0,ELANSR,1173.000000
51-10382-A001,"IC_uC_ATMEGA4808_SM_VFQFN32_RoHS",MIC101,"ATMEGA4808-MFR",MIC501,"Microchip Technology",2,0.910000000000000000,0.967915,0.910009,,0,ELANSR,1050.000000
51-10382-B001,"uC ATMEGA3208 125C VFQFN32 RoHS",MIC101,"Microchip Technology",,,2,1.050000000000000000,1.050000,1.050000,,0,ELANSR,0.000000
51-10382-C001,"uC ATMEGA1608 125C VFQFN32 RoHS",MIC101,"ATMEGA1608-MF",MIC500,"Microchip Technology",2,0.890000000000000000,0.890000,0.890000,,0,ELANSR,0.000000
51-10382-D001,"uC ATMEGA808 125C VFQFN32 RoHS",MIC101,"ATMEGA808-MF",MIC500,"Microchip Technology",2,0.830000000000000000,0.830000,0.830000,,0,ELANSR,0.000000
51-10383-A001,"IRM-03-5 AC/DC CONVERTER 5V 3W 600mA",TRC100,"IRM-03-5",MEA500,"Mean Well",1,3.570000000000000000,4.988606,3.575541,,0,ELANSR,512.000000
51-10385-A001,"IC, uC, ATSAML21G17B 64KB TQFP48 RoHS",MIC101,"ATSAML21G17B-AUT",MIC500,"Microchip Technology",1,3.280000000000000000,3.280000,3.280000,,0,ELANSR,0.000000
51-10386-3A50,"9+CONV 13POWER VFDFN RoHS",DIG100,"AP63356QZV-7",DIO500,"Diodes Inc",1,0.420000000000000000,0.464141,0.461178,,0,ELANSR,5228.000000
51-10388-A001,"uC ATTINY1626 125C VQFN20 RoHS",MIC101,"ATTINY1626-MF",MIC501,"Microchip Technology",2,0.897500000000000000,0.799768,0.559892,,0,ELANSR,492.000000
51-10388-B001,"uC ATTINY826 125C VQFN20 RoHS",MIC101,"ATTINY826-MFR",MIC500,"Microchip Technology",2,0.530000000000000000,0.596512,0.592582,,0,ELANSR,3338.000000
51-10388-C001,"uC ATTINY3226  125C VQFN20 RoHS",MIC101,"ATTINY3226-MF",MIC500,"Microchip Technology",2,0.810000000000000000,0.810000,0.810000,,0,ELANSR,0.000000
51-10389-A001,"uC ATTINY824 125C SOIC14",MIC101,"ATTINY824-SSFR",MIC500,"Microchip Technology",2,0.744252733900364000,0.490000,0.740169,,0,ELANSR,1003.000000
51-10389-A002,"uC ATTINY824 85C SOIC14",MIC101,"ATTINY824-SSU",MIC500,"Microchip Technology",2,0.770000000000000000,0.580000,0.580000,,0,ELANSR,0.000000
51-10389-B001,"uC ATTINY424 125C SOIC14",MIC101,"ATTINY424-SSF",MIC500,"Microchip Technology",2,0.550000000000000000,0.550000,0.550000,,0,ELANSR,0.000000
51-10389-B002,"uC ATTINY424 85C SOIC14",MIC101,"ATTINY424-SSU",MIC500,"Microchip Technology",2,0.500000000000000000,0.500000,0.500000,,0,ELANSR,0.000000
51-10389-C001,"uC ATTINY1624 125C SOIC14",MIC101,"ATTINY1624-SSF",MIC500,"Microchip Technology",2,0.720000000000000000,0.720000,0.720000,,0,ELANSR,0.000000
51-10389-C002,"uC ATTINY1624 85C SOIC14",MIC101,"ATTINY1624-SSU",MIC500,"Microchip Technology",2,0.640000000000000000,0.640000,0.640000,,0,ELANSR,0.000000
51-10389-D001,"uC ATTINY3224 125C SOIC14",MIC101,"ATTINY3224-SSF",MIC500,"Microchip Technology",2,0.760000000000000000,0.760000,0.760000,,0,ELANSR,0.000000
51-10389-D002,"uC ATTINY3224 85C SOIC14",MIC101,"ATTINY3224-SSU",MIC500,"Microchip Technology",2,0.690000000000000000,0.690000,0.690000,,0,ELANSR,0.000000
51-10390-A001,"uC ATTINY1617 105C VQFN24",MIC101,"ATTINY1617-MNR",MIC500,"Microchip Technology",2,0.610000000000000000,0.610000,0.636675,,0,ELANSR,401.000000
51-10390-A002,"uC ATTINY1617 125C VQFN24",MIC101,"ATTINY1617-MFR",MIC500,"Microchip Technology",2,0.810000000000000000,0.810000,0.810000,,0,ELANSR,0.000000
51-10390-B001,"uC ATTINY417 105C VQFN24",MIC101,"ATTINY417-MNR",MIC500,"Microchip Technology",2,0.690000000000000000,0.690000,0.690000,,0,ELANSR,0.000000
51-10390-B002,"uC ATTINY417 125C VQFN24",MIC101,"ATTINY417-MF",MIC500,"Microchip Technology",2,0.720000000000000000,0.720000,0.720000,,0,ELANSR,0.000000
51-10390-C001,"uC ATTINY817 105C VQFN24",MIC101,"ATTINY817-MNR",MIC500,"Microchip Technology",2,0.770000000000000000,0.770000,0.770000,,0,ELANSR,0.000000
51-10390-C002,"uC ATTINY817 125C VQFN24",MIC101,"ATTINY817-MFR",MIC500,"Microchip Technology",2,0.800000000000000000,0.800000,0.800000,,0,ELANSR,0.000000
51-10390-D001,"uC ATTINY3217 105C VQFN24",MIC101,"ATTINY3217-MNR",MIC500,"Microchip Technology",2,0.860000000000000000,0.860000,0.860000,,0,ELANSR,0.000000
51-10390-D002,"uC ATTINY3217 125C VQFN24",MIC101,"ATTINY3217-MFR",MIC500,"Microchip Technology",2,0.890000000000000000,0.890000,0.890000,,0,ELANSR,0.000000
51-10391-A001,"IC LMV324 QUAD OP AMP SOIC14 RoHS",DIG100,"LMV324AIDR",TEX500,"Texas Instruments",4,0.134180000000000000,0.083000,0.134209,,0,ELANSR,2510.000000
51-10392-A001,"IC, HV7801K1-G, CURRENT MONITOR, SOT23-5, RoHS",ARR100,"HV7801K1-G",MIC500,"Microchip Technology",1,0.630000000000000000,0.630000,0.636000,,0,ELANSR,70.000000
51-10393-3F38,"IR RECEIVER SENSOR TSOP75338TT RoHS",DIG100,"TSOP75338TT",VIS500,"Vishay",1,0.815000000000000000,0.638000,0.810141,,0,ELANSR,1704.000000
51-10394-0046,"NOR FLASH quadSPI 4Mbit 3.3V 85C 8SOIC RoHS",DIG100,"IS25LP040E-JNLE-TR",ISS500,"ISSI",2,0.287210000000000000,0.287210,0.287210,,0,ELANSR,89.000000
51-10394-0646,"NOR FLASH quadSPI 64Mbit 3.3V 85C 8SOIC RoHS",DIG100,"W25Q64JVSSIQ",WIN501,"Winbond Electronics",2,0.655000000000000000,0.666000,0.608857,,0,ELANSR,2956.000000
51-10395-A001,"uC, PIC16LF1903x-y/MV, 85c, 28UQFN, RoHS 18 Weeks",MIC101,"PIC16LF1906T-I/MV",MIC506,"Microchip Technology",4,1.460000000000000000,0.910000,0.960196,,0,ELANSR,1593.334000
51-10395-A002,"uC, PIC16LF1906x-y/MV, 85c, 28UQFN, RoHS",MIC101,"PIC16LF1906-I/MV",MIC500,"Microchip Technology",2,1.280000000000000000,1.280000,1.280000,,0,ELANSR,0.000000
51-10396-A001,"IRM-01-5 AC/DC CONVERTER 5V 1W 200mA",ALL100,"IRM-01-5",MEA500,"Mean Well",1,6.372000000000000000,5.275418,5.275418,,0,ELANSR,13.000000
51-10397-A001,"IC, PMIC, APX803, SUPERVISOR,  1CH, SOT23",FUT100,"APX803L-29SA-7",DIO500,"Diodes Inc",1,0.239000000000000000,0.239000,0.220557,,0,ELANSR,195.000000
51-10397-A002,"IC DS1813R SUPERVISOR  5V 1CH SOT23 RoHS",DIG100,"DS1813R-5+T&R",ANA500,"Analog Devices Inc.",1,2.198960000000000000,0.000000,2.198960,,0,ELANSR,500.000000
51-10398-A001,"IC ATSAMC20N18A MCU 32BIT 256KB FLASH 100TQFP RoHS",MOU100,"ATSAMC20N18A-ANT",MIC500,"Microchip Technology",1,4.020000000000000000,4.020000,3.994694,,0,ELANSR,488.000000
51-10399-A001,"IC PCA9685PW LED DRVR LIN PWM 25MA 28TSSOP RoHS",FUT100,"PCA9685PW,118",NXP500,"NXP Semiconductors",1,1.437000000000000000,1.290000,1.409407,,0,ELANSR,433.000000
51-10400-A001,"HALL EFFECT SENSOR AH1912-W-7 OMNIPOLAR PUSH-PULL SC-59-3 SM",MOU100,"AH1912-W-7",DIO500,"Diodes Inc",1,0.217430000000000000,0.216154,0.213601,,0,ELANSR,1996.000000
51-10401-A001,"IC PCF8575PWR IOXPND 400kHz I2C SMBUS 24TSSOP RoHS",DIG100,"PCF8575PWR",TEX500,"Texas Instruments",1,1.226380000000000000,1.030000,1.220290,,0,ELANSR,117.000000
51-10402-A001,"IC LAN8742A-CZ-TR ETHERNET TRANSCEIVER 24SQFN RoHS",MIC101,"LAN8742A-CZ-TR",MIC500,"Microchip Technology",1,1.184000000000000000,1.176222,1.182790,,0,ELANSR,191.000000
51-10403-A001,"IC, USBLC6-4SC6, TVS, ARRAY, ESD, 17VC, SOT23-6L, RoHS",DIG100,"USBLC6-4SC6",STM500,"ST Micro Electronics",1,0.130000000000000000,0.310500,0.151542,,0,ELANSR,311.000000
51-10403-B001,"IC, USBLC6-2SC6, TVS, ARRAY, ESD, 17VC, SOT23-6L, RoHS",FUT100,"USBLC6-2SC6",STM500,"STMicroelectronics",1,0.090000000000000000,0.050200,0.105717,,0,ELANSR,2828.000000
51-10404-A001,"SENSOR IC ULTRASONIC PGA460 16-TSSOP RoHS",DIG100,"PGA460TPWR",TEX500,"Texas Instruments",1,2.541530000000000000,2.541530,2.541530,,0,ELANSR,19.000000
51-10404-B001,"SENSOR IC ULTRASONIC TUSS4440 20-WQFN RoHS",DIG100,"TUSS4440TRTJR",TEX500,"Texas Instruments",1,3.609000000000000000,3.609000,3.609000,,0,ELANSR,0.000000
51-10405-A001,"LDO ADJ BD00FC0WFP-E2 1A TO-252-5RoHS",DIG100,"BD00FC0WFP-E2",ROH500,"Rohm",1,0.459000000000000000,0.459000,0.459000,,0,ELANSR,17.000000
51-10405-C001,"LDO 5v Input ADJ Output 500mA 6-WDFN RoHS",DIG100,"TLV75801PDRVR",TEX500,"Texas Instruments",2,0.094000000000000000,0.094000,0.094000,,0,ELANSR,106.000000
51-10406-A001,"IC ATSAMC20N17A MCU 32BIT 128KB FLASH 100TQFP RoHS",MIC101,"ATSAMC20N17A-ANT",MIC500,"Microchip Technology",1,4.540000000000000000,3.789000,3.849399,,0,ELANSR,511.000000
51-10407-A001,"RS485 XCVR, 500Kbps, 3.3/5Vdc, THVD1400DRLR, SOT-5X3, RoHS",TEX100,"THVD1400DRLR",TEX500,"Texas Instruments",1,0.351000000000000000,0.351000,0.351000,,0,ELANSR,0.000000
51-10407-A002,"RS485 XCVR, 12Mbps, 3.3/5Vdc, THVD1420DRLR, SOT-5X3, RoHS",DIG100,"THVD1420DRLR",TEX500,"Texas Instruments",1,0.564200000000000000,0.470646,0.473941,,0,ELANSR,6542.000000
51-10407-B001,"RS485 XCVR, 500Kbps, 3.3/5Vdc, THVD1400DR, SOIC8, RoHS",TEX100,"THVD1400DR",TEX500,"Texas Instruments",1,0.270000000000000000,0.270000,0.270000,,0,ELANSR,0.000000
51-10407-B002,"RS485 XCVR, 12Mbps, 3.3/5Vdc, THVD1420DR, SOIC8, RoHS",DIG100,"THVD1420DR",TEX500,"Texas Instruments",1,0.160300000000000000,0.381866,0.228603,,0,ELANSR,3814.000000
51-10407-B003,"RS485 XCVR, 50Mbps, 3.3/5Vdc, THVD1450DR, SOIC8, RoHS",TEX100,"THVD1450DR",TEX500,"Texas Instruments",1,0.763000000000000000,0.763000,0.763000,,0,ELANSR,0.000000
51-10408-A001,"IC ZXTR2012Z-7 VREG 12V 47mA SOT89 RoHS",DIG100,"ZXTR2012Z-7",DIO500,"Diodes Inc",1,0.514000000000000000,0.171000,0.173986,,0,ELANSR,5.000000
51-10410-A001,"DAC, MCP4706, I2C, 8bit, SOT23-6, RoHS",DIG100,"MCP4706A0T-E/CH",MIC500,"Microchip Technology",1,0.743200000000000000,0.743200,0.731605,,0,ELANSR,0.000000
51-10411-A001,"IC, SN74LVC2G04DCKR, INVERTER,  2CH, 2INP, SC70-6, RoHS",DIG100,"SN74LVC2G04DCKR",TEX500,"Texas Instruments",1,0.386000000000000000,0.082184,0.087224,,0,ELANSR,1507.000000
51-10412-A001,"IC LNK626DG OFFLINE SW SO-8C RoHS",SHE107,"LNK626DG",LCS500,"Power Integrations",1,0.367500000000000000,0.367500,0.367500,,0,ELANSR,50.000000
51-10413-0019,"NOR FLASH quadSPI 1Gbit 3.3V 85C 24BGA RoHS",DIG100,"IS25LP01GG-RHLE-TR",ISS500,"ISSI",4,7.801940000000000000,7.801940,7.801940,,0,ELANSR,22.000000
51-10413-0646,"NOR FLASH quadSPI 64Mbit 3.3V 85C 24BGA RoHS",DIG100,"S25FL064LABBHI020",INF500,"Infineon Technologies",3,0.869000000000000000,0.000000,0.869000,,0,ELANSR,0.000000
51-10413-2566,"NOR FLASH quadSPI 256Mbit 3.3V 85C 24BGA RoHS",DIG100,"W25Q256JVBIM TR",WIN500,"Winbond Electronics",3,2.507710000000000000,2.507710,2.507710,,0,ELANSR,52.000000
